student id,Gender,scores submitted,SAT Reading Writing Range,SAT Math Range,ACT Composite Range,High School Ranking,GPA Range,Out of State Flag,Housing,Non-Traditional Student,Transfer Student,Full-Time
393-43-9997,Female,SAT,600-699,400-499,,,3.75+,No,College Owned/Operated,No,No,Yes
149-07-6175,Male,ACT,,,18-23,Top Half,3.00-3.24,No,College Owned/Operated,No,No,Yes
817-19-4176,Male,ACT,,,24-29,Top Half,3.50-3.74,Yes,College Owned/Operated,No,No,Yes
316-81-0850,Male,ACT,,,18-23,,1.0-1.99,No,College Owned/Operated,No,No,Yes
011-03-8203,Male,SAT,500-599,500-599,,Top Half,3.75+,No,College Owned/Operated,No,No,Yes
727-11-7053,Male,SAT,500-599,500-599,,Top Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
315-43-9331,Male,ACT,,,18-23,,3.00-3.24,No,College Owned/Operated,No,No,No
083-34-1123,Female,ACT,,,18-23,Bottom Half,3.75+,No,College Owned/Operated,No,No,No
554-19-9059,Male,SAT,600-699,500-599,,Bottom Half,3.00-3.24,No,College Owned/Operated,No,No,Yes
030-82-2731,Female,ACT,,,18-23,,1.0-1.99,No,College Owned/Operated,No,No,No
721-17-1764,Female,SAT,500-599,600-699,,Top Half,3.00-3.24,No,College Owned/Operated,No,Yes,Yes
677-64-5173,Male,ACT,,,18-23,Top Half,2.50-2.99,No,College Owned/Operated,No,Yes,Yes
243-59-8081,Male,SAT,500-599,300-399,,,3.50-3.74,No,College Owned/Operated,No,No,Yes
393-32-8605,Male,SAT,500-599,500-599,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
472-31-7664,Female,SAT,500-599,600-699,,Top Half,3.75+,No,Off-Campus,No,No,No
432-40-6725,Male,ACT,,,24-29,,1.0-1.99,No,College Owned/Operated,No,No,Yes
547-27-9588,Not Disclosed,ACT,,,18-23,Bottom Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
190-31-9705,Female,ACT,,,18-23,Bottom Half,3.00-3.24,No,Off-Campus,Yes,No,No
094-00-6647,Female,ACT,,,24-29,Top Half,2.50-2.99,No,College Owned/Operated,No,No,Yes
210-22-0904,Male,SAT,400-499,500-599,,,2.50-2.99,No,College Owned/Operated,No,No,Yes
248-51-4330,Male,SAT,400-499,500-599,,Top Half,3.00-3.24,Yes,College Owned/Operated,No,No,No
811-70-2079,Female,ACT,,,18-23,Top Half,3.50-3.74,No,College Owned/Operated,Yes,No,Yes
083-77-9405,Female,ACT,,,30-36,,2.50-2.99,No,College Owned/Operated,No,No,Yes
290-46-9213,Female,ACT,,,12-17,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
121-81-2406,Male,ACT,,,30-36,,1.0-1.99,No,College Owned/Operated,No,No,No
153-26-3355,Male,ACT,,,18-23,,3.00-3.24,No,College Owned/Operated,No,No,Yes
791-90-2598,Female,SAT,500-599,500-599,,,3.25-3.49,No,College Owned/Operated,No,No,Yes
296-43-1604,Male,ACT,,,24-29,Bottom Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
956-00-4351,Male,ACT,,,24-29,Top Quarter,3.50-3.74,No,College Owned/Operated,No,No,Yes
770-06-4629,Male,ACT,,,18-23,Top Quarter,2.0-2.49,No,College Owned/Operated,No,No,Yes
579-49-4689,Male,SAT,600-699,600-699,,,3.75+,No,College Owned/Operated,No,No,Yes
421-94-0734,Male,ACT,,,24-29,,2.50-2.99,No,Off-Campus,No,No,Yes
079-89-9102,Female,SAT,500-599,500-599,,,3.75+,No,College Owned/Operated,Yes,No,Yes
898-32-1373,Male,SAT,500-599,500-599,,,3.50-3.74,No,College Owned/Operated,No,No,No
854-04-7389,Female,SAT,500-599,600-699,,,3.50-3.74,No,College Owned/Operated,No,No,Yes
209-87-2677,Female,ACT,,,24-29,Top Half,1.0-1.99,No,College Owned/Operated,No,No,Yes
232-83-5654,Male,ACT,,,12-17,,3.00-3.24,No,Off-Campus,No,No,Yes
599-15-4320,Female,ACT,,,24-29,Bottom Half,1.0-1.99,No,College Owned/Operated,No,No,Yes
340-54-1193,Female,ACT,,,24-29,,2.0-2.49,No,Off-Campus,No,No,Yes
494-17-1073,Male,SAT,500-599,300-399,,Top Half,2.50-2.99,No,College Owned/Operated,No,No,Yes
286-27-4094,Male,ACT,,,18-23,Bottom Half,1.0-1.99,No,College Owned/Operated,No,No,No
889-02-6377,Female,ACT,,,18-23,Top Half,2.0-2.49,No,College Owned/Operated,Yes,No,Yes
511-54-2699,Female,SAT,500-599,500-599,,Bottom Quarter,3.25-3.49,No,College Owned/Operated,No,No,No
883-01-8720,Male,SAT,500-599,500-599,,,2.50-2.99,No,College Owned/Operated,No,No,Yes
441-07-1128,Female,ACT,,,24-29,Top Quarter,3.25-3.49,No,College Owned/Operated,No,Yes,Yes
108-05-8899,Male,ACT,,,12-17,Top Quarter,3.25-3.49,No,College Owned/Operated,No,No,Yes
630-91-4196,Female,SAT,500-599,400-499,,,2.0-2.49,No,College Owned/Operated,No,Yes,Yes
694-22-6709,Male,SAT,500-599,400-499,,Top Quarter,2.0-2.49,No,College Owned/Operated,No,Yes,Yes
844-83-9217,Female,SAT,500-599,500-599,,,3.75+,No,College Owned/Operated,No,No,Yes
958-22-2083,Male,SAT,400-499,500-599,,Top Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
560-54-5690,Male,SAT,700-800,400-499,,,3.25-3.49,No,College Owned/Operated,No,No,No
147-11-4961,Male,ACT,,,12-17,Top Half,3.75+,No,College Owned/Operated,No,No,No
581-51-8487,Female,SAT,500-599,600-699,,Bottom Half,3.00-3.24,No,College Owned/Operated,No,Yes,Yes
456-59-9638,Male,ACT,,,18-23,,2.50-2.99,No,College Owned/Operated,No,No,Yes
528-83-8137,Male,ACT,,,18-23,Top Half,3.00-3.24,No,College Owned/Operated,No,No,Yes
729-22-9128,Male,SAT,500-599,400-499,,,3.75+,No,College Owned/Operated,No,No,Yes
017-07-8509,Female,SAT,500-599,500-599,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
920-60-6139,Male,ACT,,,18-23,Top Half,2.50-2.99,No,College Owned/Operated,No,No,Yes
283-26-4014,Female,ACT,,,24-29,Bottom Half,2.50-2.99,No,Off-Campus,No,No,No
790-54-3709,Male,SAT,600-699,600-699,,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
133-63-4932,Male,ACT,,,18-23,,3.25-3.49,No,College Owned/Operated,No,No,Yes
238-39-1900,Female,ACT,,,12-17,Top Quarter,3.50-3.74,No,College Owned/Operated,No,No,No
362-97-3304,Female,ACT,,,12-17,Top Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
301-68-8475,Male,SAT,500-599,600-699,,,3.00-3.24,No,College Owned/Operated,No,No,Yes
177-57-5380,Female,SAT,500-599,500-599,,,3.75+,No,College Owned/Operated,No,No,Yes
773-05-8055,Male,ACT,,,18-23,Top Half,2.50-2.99,No,College Owned/Operated,No,No,Yes
793-67-0616,Male,ACT,,,18-23,,1.0-1.99,No,College Owned/Operated,No,No,No
057-28-3296,Female,SAT,600-699,600-699,,Top Half,3.75+,No,College Owned/Operated,No,No,Yes
211-66-8976,Female,SAT,400-499,400-499,,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
994-28-1235,Male,ACT,,,24-29,Bottom Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
090-62-0148,Male,SAT,400-499,500-599,,Top Half,1.0-1.99,No,College Owned/Operated,No,No,Yes
038-10-9051,Male,ACT,,,30-36,Top Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
322-97-1423,Male,ACT,,,12-17,Bottom Half,3.00-3.24,No,College Owned/Operated,No,No,Yes
018-22-3094,Male,ACT,,,18-23,,2.50-2.99,No,College Owned/Operated,No,No,Yes
014-66-2827,Male,ACT,,,12-17,Top Half,1.0-1.99,No,College Owned/Operated,No,No,No
752-03-0329,Female,ACT,,,12-17,,3.50-3.74,No,College Owned/Operated,No,No,No
476-49-3329,Male,SAT,500-599,500-599,,,3.50-3.74,No,College Owned/Operated,No,No,Yes
921-40-4645,Male,SAT,600-699,500-599,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
679-18-4129,Male,SAT,300-399,500-599,,,3.75+,No,College Owned/Operated,No,No,No
492-49-8112,Male,ACT,,,18-23,Bottom Half,3.50-3.74,Yes,College Owned/Operated,Yes,No,No
404-75-7597,Male,ACT,,,18-23,Top Quarter,3.50-3.74,No,College Owned/Operated,No,No,Yes
219-19-8237,Not Disclosed,ACT,,,18-23,Top Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
614-00-0656,Male,ACT,,,18-23,Top Quarter,3.25-3.49,No,College Owned/Operated,Yes,No,No
164-71-9205,Female,ACT,,,18-23,Top Half,1.0-1.99,No,College Owned/Operated,Yes,No,Yes
295-53-5099,Female,ACT,,,18-23,,2.50-2.99,No,College Owned/Operated,No,No,Yes
158-68-9187,Male,SAT,500-599,400-499,,,3.00-3.24,No,Off-Campus,No,No,Yes
445-15-8507,Male,SAT,400-499,500-599,,Top Half,3.75+,No,Off-Campus,No,No,Yes
066-92-5435,Trans,SAT,400-499,500-599,,,3.25-3.49,No,College Owned/Operated,No,No,Yes
820-91-9230,Male,ACT,,,18-23,Top Half,3.25-3.49,No,College Owned/Operated,No,No,No
265-94-2568,Male,SAT,400-499,500-599,,,3.75+,No,College Owned/Operated,No,No,Yes
494-72-4296,Female,SAT,400-499,500-599,,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,No
398-52-4384,Male,SAT,600-699,500-599,,Top Half,3.75+,No,College Owned/Operated,No,No,Yes
901-00-9431,Female,ACT,,,12-17,Bottom Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
587-25-6721,Female,ACT,,,18-23,,3.50-3.74,No,College Owned/Operated,No,No,No
548-45-2896,Female,SAT,600-699,500-599,,Top Half,1.0-1.99,No,College Owned/Operated,No,No,Yes
514-15-2999,Male,ACT,,,18-23,Bottom Half,1.0-1.99,No,College Owned/Operated,No,No,Yes
843-79-6264,Male,ACT,,,24-29,Bottom Quarter,3.00-3.24,No,College Owned/Operated,Yes,No,No
519-50-1083,Male,ACT,,,18-23,Bottom Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
783-83-5387,Female,ACT,,,24-29,,3.25-3.49,No,College Owned/Operated,No,Yes,Yes
368-77-8366,Male,SAT,500-599,500-599,,,3.75+,No,College Owned/Operated,No,No,Yes
000-81-1622,Male,ACT,,,18-23,Top Half,2.0-2.49,No,College Owned/Operated,No,No,No
509-00-3650,Male,ACT,,,12-17,,1.0-1.99,No,College Owned/Operated,No,No,Yes
516-99-7919,Male,ACT,,,24-29,Top Half,3.75+,No,College Owned/Operated,No,No,Yes
082-10-6346,Female,ACT,,,18-23,,2.0-2.49,No,College Owned/Operated,No,No,No
771-19-4907,Female,SAT,400-499,500-599,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
452-29-4375,Male,ACT,,,24-29,,3.25-3.49,No,College Owned/Operated,No,No,Yes
534-69-2479,Female,ACT,,,30-36,,3.00-3.24,No,College Owned/Operated,Yes,No,No
847-03-7434,Male,ACT,,,12-17,Top Half,3.50-3.74,Yes,College Owned/Operated,No,No,Yes
984-12-0930,Male,ACT,,,18-23,,1.0-1.99,No,College Owned/Operated,No,No,Yes
601-62-8853,Male,ACT,,,18-23,Top Half,3.00-3.24,No,College Owned/Operated,No,No,No
422-97-7542,Female,ACT,,,18-23,,2.50-2.99,No,College Owned/Operated,No,No,Yes
393-10-3003,Male,ACT,,,24-29,,3.00-3.24,No,Off-Campus,No,No,Yes
862-81-9110,Male,SAT,600-699,400-499,,,1.0-1.99,No,Off-Campus,No,No,No
209-62-5076,Male,SAT,500-599,400-499,,,2.50-2.99,No,College Owned/Operated,No,No,Yes
287-66-4221,Male,SAT,600-699,400-499,,Bottom Quarter,3.75+,No,College Owned/Operated,No,No,Yes
219-06-3619,Female,SAT,500-599,600-699,,Bottom Half,1.0-1.99,No,College Owned/Operated,No,No,No
610-13-2760,Female,ACT,,,18-23,Bottom Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
127-60-3922,Female,SAT,600-699,400-499,,,3.75+,No,College Owned/Operated,No,No,No
525-98-8468,Male,ACT,,,18-23,,3.75+,Yes,College Owned/Operated,No,No,Yes
613-25-2984,Male,SAT,500-599,500-599,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
122-59-9564,Female,ACT,,,24-29,Top Half,3.75+,No,Off-Campus,No,No,Yes
799-60-0686,Female,ACT,,,24-29,Top Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
856-06-6365,Male,ACT,,,30-36,,1.0-1.99,No,College Owned/Operated,No,No,Yes
170-48-4282,Male,ACT,,,12-17,Bottom Half,2.50-2.99,No,College Owned/Operated,No,No,Yes
603-08-6544,Female,SAT,500-599,500-599,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
214-95-2460,Male,ACT,,,24-29,,3.50-3.74,No,College Owned/Operated,No,No,Yes
469-81-5466,Male,ACT,,,24-29,Top Half,2.50-2.99,No,College Owned/Operated,No,No,Yes
935-84-5436,Male,SAT,600-699,600-699,,,3.75+,No,College Owned/Operated,No,No,Yes
565-71-3178,Female,SAT,500-599,400-499,,Top Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
203-98-5794,Female,SAT,500-599,500-599,,,3.75+,Yes,Off-Campus,No,No,Yes
915-52-3708,Female,ACT,,,18-23,Bottom Quarter,3.75+,No,College Owned/Operated,No,No,No
751-51-0939,Female,ACT,,,18-23,Top Quarter,3.00-3.24,No,College Owned/Operated,No,No,Yes
027-64-6454,Male,ACT,,,18-23,,3.00-3.24,No,College Owned/Operated,No,No,No
509-21-7972,Female,SAT,300-399,500-599,,Top Half,3.00-3.24,No,College Owned/Operated,Yes,No,Yes
633-01-8684,Male,ACT,,,18-23,Bottom Half,3.75+,No,College Owned/Operated,No,Yes,Yes
187-89-4418,Female,SAT,500-599,500-599,,,3.75+,No,College Owned/Operated,No,No,Yes
754-22-4177,Male,SAT,400-499,500-599,,,3.25-3.49,No,College Owned/Operated,No,No,No
081-27-2708,Female,ACT,,,12-17,Top Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
438-25-5225,Female,SAT,500-599,500-599,,Bottom Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
876-88-8398,Male,SAT,500-599,500-599,,Top 10,3.25-3.49,No,College Owned/Operated,No,No,Yes
453-54-9893,Male,ACT,,,18-23,Top Half,2.50-2.99,No,College Owned/Operated,No,No,No
351-32-3688,Female,SAT,500-599,500-599,,Top Quarter,1.0-1.99,No,College Owned/Operated,No,No,No
644-50-0093,Female,ACT,,,24-29,Bottom Quarter,3.50-3.74,Yes,Off-Campus,No,No,No
024-43-6432,Female,ACT,,,18-23,Top Half,1.0-1.99,No,College Owned/Operated,No,No,Yes
392-93-1696,Female,ACT,,,24-29,,3.00-3.24,No,College Owned/Operated,Yes,No,No
155-71-4912,Female,SAT,500-599,500-599,,Bottom Half,2.0-2.49,No,College Owned/Operated,No,No,No
907-63-8673,Male,ACT,,,18-23,Bottom Quarter,3.50-3.74,No,College Owned/Operated,No,No,No
844-39-6300,Female,SAT,500-599,400-499,,Bottom Half,3.00-3.24,No,College Owned/Operated,No,No,No
829-07-1249,Female,SAT,500-599,600-699,,,3.75+,No,College Owned/Operated,No,No,Yes
169-11-2844,Male,SAT,400-499,400-499,,Bottom Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
065-89-1634,Male,ACT,,,18-23,Bottom Quarter,3.75+,No,College Owned/Operated,No,No,Yes
102-76-4872,Female,ACT,,,18-23,,2.50-2.99,No,College Owned/Operated,No,No,Yes
751-72-4154,Female,SAT,600-699,500-599,,Bottom Half,3.75+,No,College Owned/Operated,No,No,Yes
725-75-8843,Male,ACT,,,18-23,,3.75+,Yes,College Owned/Operated,No,No,Yes
939-67-4739,Male,SAT,500-599,500-599,,Top Quarter,3.75+,No,College Owned/Operated,No,No,No
043-19-4783,Female,ACT,,,18-23,Top Quarter,3.00-3.24,No,College Owned/Operated,No,No,Yes
981-63-0519,Male,SAT,500-599,500-599,,,3.00-3.24,No,College Owned/Operated,No,No,Yes
698-96-3964,Male,ACT,,,30-36,,2.0-2.49,No,College Owned/Operated,No,No,Yes
827-38-7731,Male,SAT,400-499,500-599,,Top Half,1.0-1.99,No,College Owned/Operated,No,No,No
119-01-0604,Male,SAT,600-699,400-499,,,2.50-2.99,No,College Owned/Operated,No,No,Yes
141-48-9703,Male,SAT,500-599,500-599,,,3.50-3.74,No,College Owned/Operated,No,No,Yes
282-83-2556,Male,ACT,,,18-23,Top Half,2.0-2.49,No,Off-Campus,No,No,Yes
389-86-2456,Female,SAT,500-599,400-499,,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,No
917-72-1704,Male,ACT,,,12-17,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
986-49-9938,Female,ACT,,,18-23,,2.50-2.99,No,College Owned/Operated,No,No,Yes
698-76-7847,Female,ACT,,,18-23,,3.25-3.49,No,College Owned/Operated,No,No,Yes
466-02-7612,Female,SAT,500-599,400-499,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
412-76-3506,Female,ACT,,,24-29,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
348-95-5457,Male,ACT,,,12-17,Bottom Half,3.75+,No,College Owned/Operated,No,No,Yes
336-52-1332,Male,SAT,500-599,600-699,,Bottom Half,3.75+,Yes,College Owned/Operated,No,No,Yes
078-87-5586,Male,ACT,,,18-23,Bottom Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
047-72-6220,Female,ACT,,,30-36,Bottom Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
630-09-9960,Male,ACT,,,18-23,,3.75+,No,College Owned/Operated,No,No,Yes
391-53-2635,Male,ACT,,,24-29,,3.25-3.49,Yes,College Owned/Operated,No,No,Yes
828-21-8467,Male,SAT,500-599,500-599,,,1.0-1.99,No,College Owned/Operated,No,No,Yes
873-33-9867,Female,ACT,,,30-36,,2.50-2.99,Yes,College Owned/Operated,No,No,No
196-25-0600,Female,ACT,,,30-36,Top Quarter,3.00-3.24,No,College Owned/Operated,No,No,Yes
336-36-5608,Female,SAT,500-599,400-499,,Top Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
413-26-0198,Male,SAT,500-599,400-499,,,2.50-2.99,No,College Owned/Operated,No,No,Yes
527-39-0294,Female,ACT,,,18-23,Top Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
141-38-7946,Male,SAT,500-599,500-599,,Bottom Half,2.50-2.99,No,College Owned/Operated,No,No,No
538-03-0356,Male,ACT,,,12-17,Top Half,3.00-3.24,No,College Owned/Operated,No,No,No
158-46-8133,Male,SAT,400-499,400-499,,,3.50-3.74,No,College Owned/Operated,No,No,Yes
255-02-3734,Female,SAT,500-599,500-599,,,2.0-2.49,No,Off-Campus,No,No,Yes
307-24-4777,Female,ACT,,,24-29,,2.50-2.99,No,College Owned/Operated,No,No,Yes
792-64-7838,Male,SAT,400-499,600-699,,Top 10,2.50-2.99,No,College Owned/Operated,No,No,Yes
751-09-4337,Male,ACT,,,18-23,Top Quarter,2.50-2.99,No,Off-Campus,No,No,No
566-25-7072,Male,ACT,,,18-23,Top Half,2.50-2.99,No,College Owned/Operated,No,No,Yes
612-70-7184,Female,ACT,,,18-23,Bottom Half,2.50-2.99,Yes,College Owned/Operated,No,No,No
780-33-0096,Male,SAT,500-599,600-699,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
100-30-7593,Female,SAT,400-499,400-499,,,3.00-3.24,No,College Owned/Operated,No,No,Yes
184-80-7989,Female,ACT,,,30-36,,2.50-2.99,No,College Owned/Operated,No,No,Yes
413-83-0489,Male,ACT,,,18-23,,1.0-1.99,No,College Owned/Operated,Yes,No,Yes
401-48-9300,Male,ACT,,,30-36,,2.0-2.49,No,College Owned/Operated,No,No,Yes
371-36-8176,Female,SAT,500-599,500-599,,,2.50-2.99,No,College Owned/Operated,No,No,No
371-05-9698,Female,SAT,500-599,500-599,,Top Half,3.00-3.24,No,College Owned/Operated,No,No,Yes
457-07-3122,Male,SAT,500-599,500-599,,,2.50-2.99,No,College Owned/Operated,No,No,Yes
652-69-2057,Male,ACT,,,12-17,Top Half,3.75+,No,College Owned/Operated,No,No,Yes
527-35-7756,Male,ACT,,,24-29,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
133-02-8456,Female,SAT,500-599,500-599,,,3.25-3.49,No,College Owned/Operated,No,No,Yes
081-37-0804,Female,ACT,,,18-23,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Yes,Yes
794-85-3411,Male,SAT,400-499,400-499,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
800-59-7892,Male,ACT,,,24-29,Top Half,1.0-1.99,No,College Owned/Operated,No,No,No
266-98-5690,Female,ACT,,,18-23,,1.0-1.99,No,College Owned/Operated,No,No,Yes
109-20-9801,Male,SAT,500-599,600-699,,Top Half,3.25-3.49,No,College Owned/Operated,Yes,No,Yes
202-16-4157,Male,SAT,500-599,500-599,,Bottom Quarter,1.0-1.99,Yes,College Owned/Operated,No,No,No
083-86-7889,Female,SAT,500-599,500-599,,,3.25-3.49,No,College Owned/Operated,No,No,Yes
471-98-8515,Female,ACT,,,18-23,,2.50-2.99,No,College Owned/Operated,No,No,Yes
930-54-8316,Female,SAT,500-599,400-499,,Top Half,3.75+,No,Off-Campus,No,No,Yes
425-08-5589,Male,ACT,,,18-23,Top Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
514-56-1044,Male,ACT,,,24-29,,2.0-2.49,No,College Owned/Operated,No,No,Yes
102-79-4741,Male,SAT,500-599,400-499,,Top Half,3.50-3.74,No,Off-Campus,No,No,No
961-42-6609,Male,SAT,400-499,400-499,,Top Half,3.00-3.24,No,College Owned/Operated,No,No,No
805-75-2454,Female,ACT,,,18-23,,3.25-3.49,No,College Owned/Operated,No,No,No
922-20-2936,Female,ACT,,,18-23,,3.25-3.49,Yes,College Owned/Operated,No,No,No
279-51-8855,Male,ACT,,,18-23,Top Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
246-96-3767,Female,ACT,,,24-29,,1.0-1.99,Yes,College Owned/Operated,No,No,Yes
598-18-9551,Male,ACT,,,18-23,Bottom Half,3.50-3.74,No,College Owned/Operated,No,No,Yes
818-25-7030,Male,SAT,600-699,500-599,,,2.0-2.49,No,College Owned/Operated,No,No,Yes
909-44-2175,Female,ACT,,,18-23,Bottom Half,3.25-3.49,No,Off-Campus,No,No,Yes
556-65-2191,Female,SAT,500-599,500-599,,Top Quarter,3.00-3.24,No,Off-Campus,No,No,No
490-65-8611,Female,SAT,600-699,600-699,,,1.0-1.99,No,College Owned/Operated,No,Yes,Yes
804-48-5049,Female,ACT,,,30-36,,3.50-3.74,Yes,College Owned/Operated,No,No,Yes
514-93-8888,Female,ACT,,,12-17,Top Quarter,3.50-3.74,Yes,Off-Campus,No,No,Yes
253-92-5014,Female,SAT,500-599,400-499,,,3.75+,No,College Owned/Operated,No,No,Yes
054-16-1148,Female,ACT,,,12-17,,3.00-3.24,No,College Owned/Operated,No,No,Yes
682-62-2803,Male,ACT,,,18-23,Bottom Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
291-57-7605,Male,ACT,,,18-23,Top Half,3.25-3.49,No,College Owned/Operated,No,No,No
882-03-4671,Male,SAT,500-599,400-499,,,3.00-3.24,No,College Owned/Operated,No,No,Yes
155-27-1120,Female,SAT,500-599,500-599,,Bottom Half,2.50-2.99,No,College Owned/Operated,No,No,No
819-29-1929,Female,SAT,500-599,400-499,,Bottom Half,3.25-3.49,No,College Owned/Operated,No,No,No
595-39-3183,Male,SAT,400-499,500-599,,Top Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
537-14-0110,Male,ACT,,,18-23,,3.75+,Yes,College Owned/Operated,No,No,No
915-45-6591,Female,ACT,,,12-17,Bottom Half,3.00-3.24,No,Off-Campus,No,No,No
210-58-0759,Female,ACT,,,30-36,,3.50-3.74,No,College Owned/Operated,No,No,Yes
699-84-1674,Male,ACT,,,18-23,Top Half,1.0-1.99,No,College Owned/Operated,No,No,No
842-75-2054,Male,ACT,,,18-23,,3.50-3.74,No,College Owned/Operated,No,No,Yes
377-26-0529,Female,SAT,500-599,400-499,,Top Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
008-95-1124,Male,ACT,,,24-29,,2.50-2.99,No,College Owned/Operated,No,No,No
373-28-8223,Male,ACT,,,12-17,Bottom Quarter,3.50-3.74,Yes,College Owned/Operated,No,No,No
776-13-7289,Male,ACT,,,24-29,Top Half,3.00-3.24,Yes,College Owned/Operated,No,No,No
519-91-8664,Female,ACT,,,18-23,Top Half,1.0-1.99,No,Off-Campus,No,No,No
967-35-6198,Female,ACT,,,18-23,,2.0-2.49,No,College Owned/Operated,No,No,Yes
875-54-7490,Male,ACT,,,18-23,Bottom Half,3.75+,No,College Owned/Operated,No,No,Yes
692-50-1707,Male,ACT,,,18-23,Top Half,3.75+,No,College Owned/Operated,No,No,No
119-94-7915,Male,SAT,500-599,500-599,,,3.75+,No,College Owned/Operated,No,No,Yes
975-40-8455,Female,ACT,,,24-29,,3.00-3.24,No,College Owned/Operated,No,No,Yes
949-14-7446,Male,SAT,500-599,600-699,,Bottom Half,2.0-2.49,No,College Owned/Operated,No,No,Yes
431-89-4279,Female,SAT,500-599,600-699,,,3.00-3.24,No,College Owned/Operated,No,No,Yes
715-94-3685,Male,ACT,,,30-36,,1.0-1.99,No,College Owned/Operated,No,No,Yes
094-16-6517,Male,ACT,,,12-17,Top Quarter,3.75+,No,Off-Campus,No,No,Yes
759-98-6323,Female,SAT,500-599,500-599,,Top Quarter,3.00-3.24,No,Off-Campus,No,No,Yes
350-50-7258,Male,SAT,400-499,400-499,,,2.0-2.49,No,Off-Campus,No,No,No
711-23-1967,Male,SAT,500-599,600-699,,Top Half,2.0-2.49,No,College Owned/Operated,No,Yes,Yes
574-54-0464,Female,ACT,,,18-23,Top Half,3.25-3.49,No,College Owned/Operated,No,No,Yes
397-82-8618,Female,ACT,,,24-29,Top Quarter,1.0-1.99,No,College Owned/Operated,No,No,Yes
706-16-1201,Female,ACT,,,24-29,,1.0-1.99,No,Off-Campus,No,No,Yes
384-31-7502,Female,ACT,,,18-23,Top Half,3.50-3.74,No,College Owned/Operated,No,No,No
422-88-2203,Male,SAT,600-699,500-599,,Top Half,3.00-3.24,No,College Owned/Operated,No,No,No
400-26-1451,Female,ACT,,,12-17,Bottom Quarter,3.00-3.24,No,College Owned/Operated,No,No,No
089-89-8910,Male,SAT,500-599,600-699,,Bottom Half,2.50-2.99,Yes,College Owned/Operated,No,No,Yes
059-65-8033,Male,ACT,,,30-36,Top Half,3.75+,No,Off-Campus,No,No,Yes
373-65-3550,Female,SAT,300-399,500-599,,,3.50-3.74,No,Off-Campus,No,No,No
186-17-7689,Female,ACT,,,18-23,Top Half,3.50-3.74,Yes,Off-Campus,No,No,Yes
869-61-0169,Female,ACT,,,24-29,,2.0-2.49,No,College Owned/Operated,No,No,No
314-67-5396,Male,SAT,400-499,500-599,,,3.50-3.74,Yes,Off-Campus,No,No,No
779-97-0983,Male,ACT,,,18-23,Top Half,3.75+,No,College Owned/Operated,No,No,No
261-46-7448,Male,SAT,500-599,600-699,,Top Quarter,2.50-2.99,No,College Owned/Operated,No,No,Yes
296-71-8803,Male,SAT,500-599,500-599,,,3.75+,No,College Owned/Operated,Yes,No,No
